1
283.5247,250.3582,44.1304,44.9227
284.9066,250.6647,43.7069,47.7166
287.8328,252.1665,43.3921,47.3239
288.5595,250.7432,43.1505,46.6769
289.4790,254.0688,41.7384,47.2941
288.3329,253.7065,42.1492,47.5854
288.8348,257.1084,41.9193,46.9457
290.5452,259.6933,41.0471,45.9355
289.4646,263.1498,39.6694,46.7567
287.7218,264.8316,38.1520,47.7542
284.3742,264.2787,37.7703,48.5329
278.6438,266.3978,37.1779,49.7190
280.7810,264.0244,39.0178,47.3935
279.2988,267.6349,40.4454,46.7094
277.6904,266.9636,41.4080,46.8970
279.1742,269.3285,41.3223,47.7707
279.8740,268.2807,41.0693,48.1976
278.8616,269.0893,40.6191,48.2155
278.3896,272.4425,41.9705,48.3927
279.6418,271.1576,41.7118,48.3284
279.9128,270.0854,41.8852,47.5375
281.1846,268.5499,40.9908,46.6225
279.8165,270.1840,40.2804,46.0228
278.8732,269.7195,39.7231,46.8231
277.6014,269.5363,41.7458,47.5911
277.2126,269.7228,42.7670,48.3829
276.9671,269.9575,42.8970,48.8446
276.4238,272.3539,43.8144,49.3111
276.0143,270.2386,44.6935,49.5261
274.3909,269.3443,44.9010,49.2546
276.3046,277.6702,41.9773,49.7364
274.1144,276.0627,42.5267,50.3973
274.2407,274.4850,41.3371,50.9938
276.0480,275.3886,40.7966,50.5091
275.0448,275.4319,41.0257,49.2311
275.5937,278.2903,41.3472,49.1725
276.6076,280.8087,41.0829,50.3729
276.0322,275.6531,41.3453,51.5964
274.2522,274.8622,40.5171,53.0736
277.2608,272.5820,40.2975,52.3284
277.6209,274.5526,41.6542,50.8933
276.6496,271.8982,42.1311,51.3719
276.7408,270.4580,42.7814,50.7408
274.5235,268.3301,43.8024,50.4744
275.5215,270.6558,43.7910,51.0884
271.4396,267.1813,43.7626,52.0211
271.9064,265.9049,43.3680,52.0200
269.9721,265.3298,43.4736,52.2203
270.4398,268.0482,43.1561,53.4325
269.6740,267.9143,44.2996,52.8341
269.2544,267.3866,43.7206,51.6173
267.1646,270.0260,45.3111,52.2691
269.9510,267.8998,44.4059,52.4253
268.9406,267.8945,44.0335,52.9659
268.3743,268.8737,44.2908,53.0159
267.6702,267.2407,44.5203,53.5152
266.0206,268.1129,44.5106,53.2517
265.0711,267.8833,44.3446,54.1866
264.6635,267.6269,43.6664,54.1964
263.7185,266.5631,44.0436,54.3213
262.8022,266.7458,43.9103,55.0081
259.2142,267.1000,43.8668,55.4778
256.9929,268.1839,44.7477,55.1568
257.4694,268.3670,43.9268,54.9691
257.2660,269.5081,43.5235,56.0843
257.5010,270.3452,43.2568,56.8329
253.2317,269.6229,45.5203,55.8902
249.5072,268.1398,43.6535,54.1663
248.8586,269.6936,43.7055,53.8293
247.8707,270.6658,43.2389,52.9036
247.3635,268.8378,42.8386,53.0319
245.6452,269.1716,41.5188,52.5469
244.3409,268.4112,42.3512,52.5799
243.9799,268.8449,42.2645,52.2180
241.8415,267.2993,42.9655,52.7607
242.4559,268.3696,42.2711,53.4579
242.3964,267.2976,42.5309,53.9604
244.1456,268.7304,41.7930,51.3075
250.5461,273.1676,41.5854,50.6688
247.5163,269.8980,42.4998,51.6858
247.4638,268.4325,42.2517,52.6747
250.6375,269.5280,41.5698,53.3175
250.3777,269.6506,42.5520,52.7717
251.0967,272.2674,43.5347,53.5355
251.1858,271.4813,44.0892,53.7898
251.7995,272.3143,43.7551,54.0647
249.4965,271.0574,43.9381,53.9925
248.7493,272.2227,44.0002,53.2436
247.8678,270.8669,44.5559,53.3655
246.4782,270.3524,45.2218,52.7807
246.3282,270.6979,45.1488,52.5545
246.3919,272.1788,44.5663,51.8668
245.0760,270.6369,44.9342,51.5924
245.1668,271.6775,43.8107,52.1577
243.5491,269.1215,44.3336,52.6589
242.4349,267.2000,44.2326,53.1870
242.3426,265.7465,43.3374,52.5941
241.3674,262.9309,42.0911,52.8993
237.9177,267.3823,41.4544,53.6913
239.5716,265.8228,40.8361,53.6824
249.8999,285.5181,40.9484,53.5150
257.8257,292.9589,42.3253,53.3773
280.5087,305.2167,43.7419,52.6020
283.1424,299.0777,45.1605,52.1057
292.6583,306.8060,46.3520,51.4041
2
0
0
0
0
1
369.4942,317.3563,45.2101,53.7333
372.0613,316.8420,43.9752,54.8734
367.0264,314.2162,44.0541,55.8397
365.8911,317.1809,43.2587,55.8376
366.2337,319.5359,43.5224,56.0029
364.1107,319.9446,43.2287,56.4845
361.2682,321.7192,43.2449,56.2484
359.3630,322.1885,43.0519,56.3684
360.1812,322.6284,42.8757,56.9022
360.5164,324.2516,42.0698,55.2508
352.4456,325.9270,43.1397,55.7050
349.8015,325.2627,44.0750,55.2906
344.4199,320.4032,45.0514,54.3194
335.6441,317.1201,44.7710,55.4448
329.0605,314.0120,45.6540,56.6890
331.6255,316.9041,45.4189,57.8421
333.9202,318.1742,44.6745,56.8372
332.2973,315.5066,45.7294,56.7609
329.0949,314.6938,45.5593,56.2870
329.3525,314.9747,45.0432,55.6679
328.1171,315.1838,45.9303,54.9665
328.5863,313.9107,46.4078,54.1129
328.7593,309.1292,48.0615,51.6050
320.8855,304.2369,48.8837,54.3714
318.6398,303.2270,47.7938,54.3021
318.5519,305.0059,46.5527,55.1304
316.5441,309.4105,46.3845,56.1458
308.1775,310.5033,47.9926,56.7927
301.1772,315.5246,47.3937,55.9893
302.8134,316.6479,46.6482,56.0850
304.9926,315.7599,46.0478,56.4435
304.0089,315.6704,45.5879,56.8151
303.6423,313.9811,46.4510,56.4473
306.2604,310.0459,46.3404,55.7142
307.7300,305.1043,45.4193,55.6461
308.9565,301.2214,45.3081,56.5686
305.6254,298.0260,47.0840,57.1942
311.5069,289.4282,49.2653,54.5626
308.5941,290.6045,51.6622,55.0464
312.5657,288.9207,50.4349,55.7022
313.4074,288.1920,49.6961,55.0323
314.8529,289.6223,48.2613,54.9113
315.0130,289.8727,47.2895,54.6680
316.0850,282.8741,48.2417,55.0191
319.2442,283.8669,46.9626,55.6874
321.0827,281.7530,45.3475,53.8710
323.0840,277.6198,46.8128,54.5931
324.8167,279.0067,46.8668,55.9015
322.5750,279.9325,44.8759,55.4096
327.3134,271.0129,44.8739,53.5475
320.3535,271.5159,45.8693,52.4182
322.8529,269.7224,45.6585,53.6790
324.2017,270.9718,44.7946,53.5690
326.2559,269.2875,44.2002,54.5568
324.6359,267.0188,43.7442,54.8189
327.9841,266.3690,46.4307,54.3027
326.8724,264.9937,45.0006,54.6140
330.5766,263.8680,43.9423,55.6174
333.1812,264.1699,42.4503,56.1263
333.1568,266.2947,41.0102,56.7162
333.5220,266.9096,39.6270,56.4854
333.8256,266.2752,39.4576,55.5218
335.1248,264.1327,39.7847,55.7777
332.8251,263.1960,40.1440,55.9144
338.4000,257.1868,43.3355,55.0551
332.0193,261.5699,42.2098,55.1587
332.9003,256.2884,39.4649,55.4320
334.8814,249.8909,39.4506,55.2999
336.7743,248.4623,39.1033,53.9921
337.4248,246.5956,39.0618,53.9991
340.6909,243.9299,41.1970,55.3852
343.6681,240.3194,42.5561,55.7421
344.3118,242.3223,42.7692,55.4251
345.6086,242.3862,42.5768,54.7890
348.2956,244.7399,41.4136,53.9028
347.0275,243.8289,41.5127,53.3826
351.5976,239.9519,42.6802,53.9734
344.8824,242.3385,43.3221,53.5619
352.5607,245.2172,41.3840,53.8103
353.1063,242.8151,40.2454,54.7263
354.9167,240.3125,40.0194,55.0048
355.5443,241.9709,39.3411,55.1261
356.0475,240.0218,41.2601,55.6475
359.1793,238.6672,42.2635,55.2503
364.1565,236.1605,45.9645,55.2517
368.2887,235.6666,48.9884,55.6625
362.4373,235.3879,48.0392,55.4653
367.5808,236.6444,50.4755,57.6442
360.5005,236.1762,49.4915,58.7184
360.7654,236.9486,47.0249,57.6570
374.6408,233.3135,51.3926,58.1130
358.9647,232.2831,48.8999,55.6561
362.5266,234.6159,44.8692,54.4697
364.3385,234.2865,42.0142,53.1485
366.6623,235.8953,38.9058,53.2686
368.1495,239.4880,38.0731,53.5411
366.7358,241.8260,38.4036,52.8389
366.1482,241.4196,38.3445,52.0369
361.2396,247.1357,39.2885,50.7764
363.6863,246.3785,38.6042,50.3214
359.6657,249.5353,39.4149,49.8524
355.4348,251.8551,39.0876,50.5415
355.5075,249.1513,38.0862,50.0758
354.9878,245.7882,37.4051,50.4663
362.0292,241.9241,38.1592,50.7417
352.6062,242.8027,38.4265,51.1385
351.0645,243.6773,38.1492,50.2857
349.9903,245.4230,37.3816,49.5770
346.2315,243.1047,36.7328,49.6737
343.8127,241.9016,37.5115,48.9587
341.1716,240.7820,38.4382,49.1099
339.1423,241.0251,38.2462,48.7987
338.3160,240.4420,37.6427,48.5525
336.8865,240.6319,37.9273,49.2494
337.1300,239.8104,37.5206,49.4374
338.5069,238.5698,38.3146,49.5231
338.6909,238.0180,39.2363,49.5339
336.0853,235.7465,40.2777,49.9570
337.0368,234.3125,40.4914,50.5765
339.6476,230.3573,39.4048,49.4780
339.5576,229.6282,38.1607,48.5807
341.5458,227.5193,37.7517,48.3240
341.3928,227.4093,37.5534,47.1189
344.7117,225.1261,36.2805,47.4314
344.2609,227.6062,36.2272,47.1345
344.8516,228.5937,34.4174,46.1488
344.3936,231.1468,33.0258,45.5359
347.9532,227.5904,32.8810,45.1947
342.5901,230.0086,33.6160,45.2487
344.0209,226.7698,33.5700,44.9980
342.6571,229.1676,33.6244,45.4017
344.2832,220.9369,33.5763,45.6098
346.8848,220.6526,33.8624,46.5816
347.0269,218.7898,34.3608,47.0798
347.0349,218.2222,34.5960,47.7643
346.5437,217.7808,35.0246,47.8763
346.9954,216.5190,34.9454,47.8068
347.8613,216.0172,34.0208,47.4228
348.2398,216.2116,33.5412,46.7853
347.9709,218.7532,33.7605,47.5627
348.3898,217.7639,33.5851,47.8418
357.2902,208.7297,34.0049,48.7619
378.5349,204.4023,35.0412,49.2631
379.6691,201.5492,35.4780,51.1212
384.5129,200.1941,36.6425,52.0273
386.5573,198.4461,37.6237,53.5544
391.9279,203.3463,39.8288,54.4252
390.1048,206.7001,41.5308,56.2146
387.9387,213.5854,42.4918,57.4082
371.1554,219.6599,43.3143,58.5191
376.9220,219.5074,44.5891,59.3220
371.0049,219.0110,45.8826,61.3628
365.3878,222.1829,46.5230,61.4518
356.2462,227.8317,46.8239,61.3598
343.6841,230.7444,46.3545,61.1133
337.2988,228.0056,45.9036,60.5928
343.7701,231.7540,45.6636,60.1027
339.9964,232.7429,45.7585,59.9648
338.4865,227.3072,46.4589,58.8729
345.1579,228.1181,46.3754,58.3390
341.2812,228.6275,46.5201,56.8825
341.3056,230.5330,46.9943,55.6803
341.9447,236.2933,47.2372,56.0086
340.8633,235.0531,47.2017,56.2329
339.6829,235.5460,47.3830,56.7458
340.9400,226.4466,47.6927,56.7207
338.4237,237.8575,47.8533,57.3843
340.1764,235.1312,48.0405,57.8444
344.2345,233.2579,47.9074,57.8622
342.3876,238.4547,47.9189,58.1351
349.0086,242.5760,47.8938,58.6154
345.7939,232.1489,47.3274,58.5404
357.6493,232.3477,46.6820,57.5039
359.5150,234.0999,45.0771,55.1914
358.9552,234.6221,43.3115,53.0871
361.8127,237.1602,41.3696,51.6719
363.5228,238.4772,40.0381,50.1294
362.5215,239.6519,39.1103,49.6137
361.0568,239.9106,39.2139,49.1965
363.8205,236.9436,39.2187,49.1709
365.5054,239.9274,39.8698,49.7724
367.4341,240.1515,40.6609,50.0954
367.2804,242.6152,41.1723,50.6830
375.1632,245.5088,41.6524,51.1900
366.6478,242.6831,42.6548,51.6548
357.0199,228.8385,43.7010,51.5564
380.0485,235.5625,42.8607,50.9880
381.0634,238.2868,40.5311,48.6819
383.3556,237.9489,38.1601,47.0669
385.0459,238.6194,36.8772,45.7846
386.3228,237.3961,35.1852,45.4117
385.7999,238.8370,33.2706,44.2763
387.1223,237.9731,32.2948,44.5689
387.6828,237.5006,31.9459,45.2367
387.3804,235.2597,31.8304,45.2741
