1
290.4266,154.9183,94.1442,197.8321
290.0992,153.4211,97.8580,200.2975
289.7562,151.8487,98.5229,200.9881
286.9667,150.2579,96.3493,201.6817
290.3673,149.0802,94.7340,203.0492
290.2597,150.0710,97.1945,202.1128
288.9341,150.6398,98.8052,202.4535
290.5924,150.7172,102.1697,202.0443
291.7310,150.3564,108.2825,203.3575
285.4366,150.7940,111.4837,202.9953
285.0728,148.9210,116.5537,202.9791
282.3914,148.2761,122.4059,201.8187
278.8636,152.7413,127.9568,198.9787
278.1889,147.2370,130.8316,197.6542
277.5266,151.0240,132.6039,196.2377
278.5430,147.8182,133.1755,195.2608
280.0176,150.9428,132.0900,195.5923
280.7708,146.5310,130.4742,196.1188
279.0233,142.9432,130.3429,198.7961
276.8074,137.9785,130.9313,202.4268
274.9117,136.9013,132.9538,203.8594
274.5828,134.1479,135.1585,204.8205
275.1577,133.0522,136.5110,204.8828
279.3051,128.7146,136.7607,205.9719
277.0341,129.1433,134.6621,208.5799
280.9131,128.0286,130.6200,206.3932
283.8554,132.4555,127.5667,204.7740
285.2072,130.5505,124.7359,201.6640
286.2145,132.4045,122.7863,199.8296
285.0949,135.3795,121.4159,195.5755
284.3026,136.1804,122.2513,194.6785
288.7894,133.7360,119.2502,193.8642
291.1417,138.8541,113.4462,190.8005
293.1797,137.7632,109.2615,187.5608
295.0282,128.5414,110.8485,191.2397
296.3350,125.2219,114.0715,194.1957
294.7490,123.4271,115.2811,194.8252
294.6865,123.3237,114.6384,193.5882
295.6098,126.3913,114.6726,193.1340
293.5074,129.1298,111.8085,186.9831
300.4308,128.0700,112.8689,185.5942
302.6188,129.9973,112.6004,182.8106
303.0746,128.9191,112.0932,182.2800
304.0307,128.8177,109.5062,181.0977
303.4780,127.5886,106.7995,179.6490
308.4196,127.7293,103.0753,178.4276
310.7926,129.5088,99.4927,177.2000
313.7957,128.4754,99.3412,177.4540
313.3109,128.3444,98.7290,177.3997
314.2613,128.5276,98.0232,176.3330
316.7143,127.7300,96.4323,175.8125
315.9505,126.7768,95.4562,174.2943
318.8759,127.6503,94.9358,174.8076
317.3506,129.4689,95.5000,173.5445
319.6155,130.7944,93.3018,170.1757
321.1299,129.9746,92.1055,171.2467
321.8176,130.3527,91.5322,170.6039
322.2326,135.5338,88.6956,167.0474
325.9274,133.8471,90.2049,165.4227
327.3478,133.0083,91.6510,165.6638
328.9073,130.2136,91.7644,166.6935
331.1145,126.9487,93.6657,168.7571
331.1814,132.2025,95.3716,166.7711
332.1943,128.4980,96.6673,166.0161
333.2473,136.9509,97.4507,162.4039
335.3581,136.3174,96.1004,160.1534
338.2139,138.6655,93.7662,156.7844
340.5711,141.7689,90.6010,154.7918
343.4222,141.9360,88.5327,153.5063
346.2010,142.3477,84.9156,152.2421
349.1912,142.0133,83.3937,152.8039
349.3424,141.0001,84.9581,153.1591
351.8032,137.6404,86.0223,154.9335
352.5494,135.2718,88.4822,156.3914
351.8413,138.3093,89.2777,155.7293
352.7319,136.1889,90.2883,156.4839
353.4893,136.0691,90.6804,155.9829
354.5367,136.6172,90.4618,155.4914
355.9307,133.0577,89.1141,157.0751
357.9379,137.0328,87.9685,155.5059
360.0053,134.4216,86.3490,155.4229
362.7065,135.2971,84.9687,154.3179
361.4534,139.4370,84.4160,151.5247
366.8020,135.7190,83.8312,150.6290
369.5381,135.3784,82.4968,150.7446
370.3845,133.7491,82.4211,151.8566
372.7874,130.4542,81.9954,153.6431
375.2972,139.7199,78.4823,149.7748
379.2377,134.7095,79.0463,150.2494
380.0247,137.9544,78.9958,147.9565
381.0970,134.6485,78.8535,149.9805
380.7685,133.1433,79.1325,152.3790
383.4135,132.7190,78.4348,152.8448
384.9987,130.3373,78.6463,155.2603
386.6478,130.1590,78.9563,156.2588
387.7331,131.1366,78.9668,155.6849
389.1957,130.6279,80.8818,155.4939
389.3595,130.6156,82.3939,156.2139
391.6503,130.7586,84.5769,156.1846
391.5481,130.1026,85.2318,158.1880
391.3394,127.7802,86.4978,160.4081
390.4839,127.1143,85.7081,162.7439
392.6151,125.5149,86.8899,165.0842
390.3687,123.2939,85.7193,166.0024
389.6147,121.3519,85.5833,168.8806
390.7020,121.5805,84.2513,170.3040
389.9373,119.9406,85.2822,172.3643
383.4150,120.7326,82.5346,173.3949
383.0840,125.3829,78.7834,172.1232
385.5322,117.0096,77.9076,174.2155
388.5290,120.5219,80.2074,173.4099
384.5134,117.9760,78.4113,175.5877
381.9771,116.2963,76.6693,178.0551
387.0821,117.2711,81.4676,178.5593
381.6457,114.4714,82.7494,180.4406
378.4489,115.6930,78.8797,181.3799
379.7043,114.3586,81.1413,183.4433
376.7567,111.0662,81.2770,185.9743
375.7770,111.6408,80.4944,186.6005
375.1165,110.2625,79.1539,187.1389
375.7230,110.6169,81.1961,189.0320
376.5749,109.1520,84.0661,190.9169
370.8452,108.5126,82.5194,193.3142
372.0981,110.8893,83.8484,193.2375
375.4188,109.3499,88.3024,193.9599
368.4275,109.5372,89.7448,194.8636
371.8514,106.1855,93.5636,197.1251
362.8323,106.4851,90.3302,198.3421
367.1321,105.8799,94.6940,200.2628
359.2877,108.0320,90.5232,201.2262
363.1564,105.5596,92.4625,203.4581
364.0648,103.2075,98.8305,205.1583
360.1317,103.8092,102.3842,206.9060
357.5714,103.3145,103.5312,208.8109
359.3845,103.2109,104.5990,208.9906
354.9613,104.5888,102.7588,209.5491
353.5551,119.8554,97.8501,200.3457
353.5121,107.9049,96.0202,201.9274
356.3255,109.2809,97.9373,203.8914
356.5630,108.5736,101.7352,205.1414
352.0915,108.8461,101.2396,206.5264
354.2627,109.8857,103.2222,207.1975
354.6160,110.4747,106.0741,208.1676
350.0382,112.6509,105.4716,207.0968
351.8935,114.3309,106.7001,205.5581
351.9774,112.5920,107.9476,206.7996
352.7344,114.2536,108.1434,207.0419
354.8876,116.9012,110.2008,206.1871
351.0430,119.4430,110.0898,204.3567
352.8558,117.8603,112.1905,204.8580
347.6573,121.9793,112.6924,204.2168
346.1958,124.4486,110.9382,203.3374
349.6656,122.0055,111.8335,203.6072
349.7926,123.7287,112.3223,202.6632
352.3970,125.6159,108.8875,200.0427
346.9546,129.8722,111.4222,193.7210
340.6277,134.0201,113.2434,189.0259
339.9108,131.0351,112.0010,185.6457
337.2204,132.0500,109.6940,183.7491
337.7736,133.5026,107.9687,179.1037
336.3462,132.2764,106.5273,177.1793
335.2398,135.6611,106.6607,174.0300
333.0922,134.9404,104.3623,171.3629
334.6470,136.9704,102.8866,168.0802
335.5475,137.7690,101.0607,165.7650
335.5685,140.7492,100.4395,163.3262
333.3102,139.6206,99.9129,160.9268
335.1910,141.9612,98.5625,157.1185
331.9591,138.1765,96.9564,157.4446
333.2996,142.5424,93.7126,156.8711
332.0481,139.9619,92.1434,157.3868
335.2947,138.4741,90.7018,159.5181
336.3581,135.8295,89.3883,161.4309
336.0814,136.6016,89.5391,162.9473
335.5256,138.6959,88.4203,162.7496
338.5567,140.3208,88.8239,161.8073
335.1046,144.4945,88.1168,157.9821
339.1818,149.9696,91.7743,153.0384
338.0914,145.7692,92.7127,153.0437
337.2991,144.8683,92.1920,154.1623
336.4615,139.5320,91.7474,158.6561
335.1257,136.4914,89.5646,161.0492
331.8839,141.2036,85.8141,162.4766
340.6194,139.1995,90.3476,164.1629
335.1804,138.3385,90.7140,166.5000
336.2067,141.3604,89.8230,167.5417
335.5374,138.7174,90.6552,168.9347
330.3956,138.3863,87.2871,170.1189
334.0504,135.1730,86.9090,171.8886
330.0607,136.1642,84.4874,172.0382
330.7872,135.4904,83.5302,172.9809
327.9796,136.0024,82.6544,173.6363
329.0787,133.4390,84.9747,175.3140
323.2166,135.9061,84.8230,174.8783
319.4242,134.6179,83.0253,175.3141
319.1751,136.2577,81.7191,174.7792
319.8643,136.0081,82.5156,174.5147
317.0544,138.3327,80.2305,173.7908
320.1905,139.4112,80.1075,173.0789
320.3250,139.9959,82.0707,171.9400
318.7021,141.6597,83.0463,171.1184
315.0266,143.5861,80.1288,170.3297
318.8506,141.7688,80.8333,170.5676
317.9438,144.1369,80.3990,169.4705
319.0823,143.5649,79.6323,168.8357
