1
340.7262,213.8793,228.4861,158.3987
338.1838,213.0680,228.3591,161.3358
338.1360,210.7520,225.4291,161.7178
338.9064,208.5078,225.3494,161.1477
339.1653,206.5161,225.5857,162.0185
337.7926,205.6563,223.5359,162.0227
337.9967,204.4030,223.2448,161.1816
337.8440,202.7711,223.6713,160.5015
337.9310,202.3233,223.8276,160.6093
338.2158,201.2688,224.2323,161.7747
338.1498,199.4361,222.9607,162.0526
339.8209,196.9937,223.4756,163.3634
339.5577,195.9464,224.3391,165.0643
339.0507,195.1665,224.6289,166.3363
339.4259,194.1154,224.1338,166.0524
340.5931,193.2666,223.6314,166.3952
339.0345,193.0726,223.9681,165.2070
339.4038,191.0143,224.4267,164.8593
339.2292,189.1779,224.1808,165.7328
339.4862,191.0982,224.0499,164.6840
339.4699,190.1904,225.1583,165.0110
340.6806,188.9955,224.5774,165.1697
340.3828,189.3390,225.3842,165.2379
338.4095,192.3109,224.0270,164.9979
340.6084,203.0654,225.4303,166.2294
340.9525,203.5820,224.8966,165.3958
340.2236,213.0669,224.3480,166.6053
341.5999,212.6031,225.6181,166.1084
341.2076,214.8170,225.5972,166.0612
341.2734,216.7185,225.6062,165.3566
340.6909,217.8391,225.7130,165.1910
336.8834,219.1873,224.8571,166.5796
349.8993,217.5881,224.2662,168.2768
342.8204,216.2455,225.1067,168.0012
314.5376,213.4898,227.5221,169.4055
310.1654,214.7972,226.1871,167.5770
327.0296,214.8924,226.0411,168.1805
340.0766,210.2544,226.5543,170.6386
333.6286,209.7753,227.4283,168.8830
326.5250,209.6517,226.7138,169.6716
324.8130,210.6771,226.3811,168.1922
324.4377,211.5432,225.4818,166.9225
325.1979,210.1535,224.7663,168.5308
325.2558,208.9400,223.8987,169.5791
324.2145,209.9700,223.7715,168.4286
324.7740,209.1058,222.4701,169.5062
323.3925,209.3626,222.3696,168.2896
318.4879,208.9128,226.7904,169.2513
313.0735,206.7922,227.5106,171.4014
309.7608,206.5084,228.7696,170.6269
305.6387,206.5320,230.3300,172.4985
301.0690,207.7100,229.4511,171.3599
296.7754,207.9700,228.3539,171.1610
293.5256,207.3171,228.0390,170.2389
289.9733,206.3992,227.1972,170.5625
286.6492,207.1881,227.5328,169.5716
281.9284,205.4456,226.9584,168.4959
278.8242,206.7673,228.3712,167.8939
274.9266,204.2482,228.0302,168.6815
271.4245,201.5768,229.2936,168.5193
268.9767,199.8925,230.4117,168.9401
265.0575,199.2387,229.2468,169.3810
261.6425,196.1428,231.4650,170.1641
260.7171,194.9588,230.9233,170.3486
261.5707,193.3103,227.3283,169.8748
263.3672,193.9978,225.7356,168.2881
276.5820,190.6115,227.7824,169.8117
273.1458,190.9922,226.9795,169.4381
273.0305,191.4496,223.8367,167.9207
273.1320,190.4906,224.1908,168.8797
271.6108,191.4201,224.2957,168.0210
269.4323,191.0192,223.6254,167.6245
269.5929,190.1606,226.4404,167.1378
268.3516,189.8359,224.8620,166.1119
