1
478.1513,496.9546,40.2728,117.3940
478.2000,484.2233,43.9106,117.5433
484.4339,472.8087,44.9847,119.0269
484.2318,458.8336,46.0960,120.3942
483.3393,442.5448,46.2302,121.4809
484.1137,427.0428,47.2125,122.6074
485.7506,414.4954,48.4763,123.8095
484.2651,399.9323,48.8316,125.4800
483.6902,384.0684,49.2929,126.8243
485.4562,372.9005,49.5611,127.3211
487.0024,361.4037,49.1895,126.1635
488.3307,352.5574,48.8322,124.8547
489.3511,343.7271,48.1267,122.1525
490.3360,329.8299,47.2372,118.0747
482.1287,319.6944,46.3737,113.8068
479.3331,312.2930,45.1292,111.3394
481.1947,304.5348,42.8712,110.3471
492.9890,299.5847,41.9769,112.2337
507.6721,299.7943,41.2011,115.0682
516.4095,301.3754,40.6682,117.1021
523.6979,298.0818,40.3683,118.7546
525.9354,294.1192,40.1273,120.8633
511.4056,288.8892,40.9595,121.5159
483.0475,271.3511,40.7301,123.1851
468.8181,267.6491,41.6072,123.4932
467.6780,265.8924,41.8180,123.3648
475.3827,268.8759,41.6756,122.1492
486.1791,270.4321,40.6806,118.5070
500.0120,273.8084,39.5631,115.1116
515.5097,286.3688,39.9590,113.2548
533.0281,303.7186,39.7463,110.7058
546.9230,312.9129,39.4596,109.8828
550.3928,319.3508,40.0890,110.1534
541.6852,321.5530,42.4330,112.6398
535.7111,313.4128,43.3760,114.9016
534.5100,307.5550,43.6619,117.1916
535.5539,303.1333,46.0394,119.4059
539.8530,298.2102,46.6298,122.1437
542.8673,292.4467,47.7942,124.2162
544.3108,285.2179,47.9340,125.8701
545.2010,276.5216,47.6038,127.0184
545.8546,266.3728,47.6062,127.0563
544.3121,258.9342,46.9188,126.0888
543.4693,253.1819,46.2579,124.2413
543.2022,248.7055,45.5243,121.7631
542.1754,245.8959,44.9239,122.7171
540.4630,242.9376,44.9017,124.8516
537.2530,241.4234,45.5948,127.5291
532.9839,241.4411,46.7104,130.0208
529.6411,239.6367,47.6241,134.0863
526.4756,236.4742,48.3513,138.2905
522.6240,237.5867,49.2756,141.4936
517.1776,240.5311,50.8972,144.5602
511.8554,246.4320,52.3314,147.1532
506.1656,258.0266,53.2703,148.0062
499.9845,266.5732,52.8508,148.7533
494.6510,272.1107,53.5123,149.0659
493.1936,273.8983,52.6617,148.6897
489.7027,274.5481,52.3783,149.5616
486.8617,274.9713,52.4482,149.8154
486.0010,274.4469,52.4181,152.3936
487.4510,275.1083,52.6497,155.3691
484.9163,274.5075,54.5367,159.1411
482.6184,271.8091,56.7661,163.0971
481.9330,269.6595,60.1812,168.6960
481.8266,268.2597,63.2875,174.1192
481.9760,267.4099,65.5089,179.5377
482.4994,261.4110,67.4897,183.4365
484.6932,257.1070,69.1127,186.8794
486.5540,252.0624,69.3360,189.0323
484.8672,246.3146,68.6944,190.4563
483.6766,240.6350,68.3160,191.5667
483.1746,235.1269,67.8881,190.8057
481.4083,228.9540,67.2110,190.0913
480.5585,230.6560,66.7622,187.1689
479.7634,232.4695,66.4396,187.7656
477.7881,232.4035,67.0076,190.0956
474.7487,233.0133,68.3745,194.1451
469.2548,231.1182,70.2970,197.8543
463.1599,231.8027,72.3747,202.6921
462.0175,236.3997,72.4811,208.5094
461.7585,235.7007,73.2180,214.7769
462.0747,233.8742,75.7116,219.1342
461.8242,230.9530,79.3368,222.2357
464.7009,228.2473,80.6853,222.5629
460.5558,226.2867,86.5734,225.0974
465.3544,224.8709,90.1808,225.8264
462.3210,225.0159,96.0350,228.4670
459.6917,223.2809,102.0929,228.6231
455.8689,225.4192,110.3348,233.9956
451.4532,226.6875,117.4028,239.9558
447.6772,227.6239,124.1506,246.0267
445.5640,226.0090,129.3086,254.9904
449.0697,223.4224,131.7061,263.1090
441.2685,223.9740,138.1785,269.4481
438.6984,216.9042,141.9546,274.2142
435.8518,215.2216,148.8347,280.7004
432.6249,211.8280,151.8286,286.4518
430.0520,207.4933,152.3253,289.6979
434.1506,200.3238,151.8730,289.9425
427.3396,200.1069,154.1754,290.2255
426.3158,194.9420,156.0111,284.9908
432.7330,194.0914,151.9546,282.7942
435.5879,193.5096,151.3451,278.9674
440.2345,195.4320,147.7894,283.5600
452.0128,194.6245,139.4391,289.6555
456.0292,198.7430,136.2900,296.3597
462.2839,202.6796,130.2840,302.4547
460.7511,206.4321,125.1018,307.2755
467.5827,208.5007,124.2540,314.0045
468.7674,209.3014,123.1272,321.7373
470.7158,207.5658,122.4450,329.3876
474.0241,203.7060,120.2694,333.4422
474.2448,203.9070,119.1891,337.5085
473.3888,202.4929,120.5648,341.9786
473.6085,203.6942,119.2449,342.9433
475.3642,199.7826,118.5800,345.1018
477.1985,195.4073,118.6321,350.5110
477.6877,194.3302,121.0856,355.3727
478.2086,195.9711,122.5524,360.7659
479.1805,193.2577,123.1423,366.1698
479.6394,189.0350,123.7247,375.7227
467.7074,184.0487,122.6711,386.5753
454.0159,186.9541,121.0102,395.0346
434.1660,187.5487,121.2108,399.5208
391.0852,185.4506,120.0005,404.5359
322.1646,164.3739,120.0282,403.7500
251.5949,167.5183,119.4877,404.6995
187.6416,225.1250,119.1698,402.1548
125.6909,302.9677,118.3967,385.7508
